playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,tempo,lyrics
Christmas Favourites,Stevie Wonder,What Christmas Means To Me,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV,0.478,0.542,-10.135,0.821,167.486,"

[Verse 1]
Oh yeah
Candles burning low
Lots of mistletoe
Lots of snow and ice
Everywhere we go
Choirs singing carols
Right outside my door

[Chorus]
All these things and more
(all these things and more)
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 2]
Oh yeah
Hey hey yeah yeah yeah

And ya know what I mean
I see your smiling face
Like I never seen before
Even though I love ya madly
It seems I love you more
The little cards you give me
Will touch my heart for sure

[Chorus]
All these things and more darling
(all these things and more darling)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 3]
Oh yeah ha ha
I feel like running wild
(Running wild)
As anxious as a little child
Greet you neath the mistletoe
Kiss you once and then some more
And wish you a Merry Christmas baby
(wish you a Merry Christmas baby)
And such happiness in the coming year
(Happiness in the coming year)
Oh baby
Let's deck the halls with holly
Sing sweet silent night
Fill the tree with angel hair
And pretty pretty lights
Go to sleep and wake up
Just before daylight

[Chorus]
All these things and more baby
(all these things and more baby)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)
Oh baby baby

[Outro]
Yeah
Candles burning low
Lots and lots of snow
Alright
Christmas bells are ringing
Christmas choirs singing
Coo
Christmas mistletoe

"
Christmas Favourites,Bing Crosby,White Christmas,https://open.spotify.com/track/3FAO4AyAGNI7QSSnyZD256,0.347,0.172,-15.435,0.199,97.759,"

[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

"
Christmas Favourites,Nat King Cole,The Christmas Song (Merry Christmas To You) - Remastered 1999,https://open.spotify.com/track/4cqLCCMzG6GQ9Bch2PBzFp,0.381,0.141,-15.439,0.18,131.76,"

Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like Eskimos

Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight

They know that Santa's on his way
He's loaded lots of toys and goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times many ways
Merry Christmas to you

And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times many ways
Merry Christmas to you

"
Christmas Favourites,Chuck Berry,Run Rudolph Run,https://open.spotify.com/track/2YRAHBcCATVlCgVQg8Mitd,0.668,0.847,-6.302,0.949,151.95,"

Out of all the reindeers you know you're the mastermind
Run run Rudolph Randalph ain't too far behind
Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph cause I'm reeling like a merry-go-round

Said Santa to a boy ""Child what have you been longing for?""
""All I want for Christmas is a Rock and Roll electric guitar""
And then away went Rudolph whizzing like a shooting star

Run run Rudolph Santa has to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph reeling like a merry-go-round

Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph I'm reeling like a merry-go-round

Said Santa to a girl ""Child what would please you most to get?""
""A little baby doll that can cry sleep drink and wet""
And then away went Rudolph whizzing like a Saber jet

Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph I'm reeling like a merry-go-round

"
Christmas Favourites,Madonna,Santa Baby,https://open.spotify.com/track/5FZQPQKq5ACWF8wSmS0r6Z,0.617,0.316,-12.928,0.609,113.577,"

[Intro]
Santa baby slip a sable under the tree for me
I've been an awful good girl
Santa baby and hurry down the chimney tonight

Santa baby an out-of-space convertible too light blue
I'll wait up for you dear
Santa baby and hurry down the chimney tonight

[Verse 1]
Think of all the fun I've missed
Think of all the fellas that I haven't kissed
Next year I could be oh so good
If you'd check off my Christmas list
Boo doo bee doo

[Verse 2]
Santa honey I want yacht and really that's
Not a lot
I've been an angel all year
Santa baby and hurry down the chimney tonight

Santa cutie there's one thing I really do need the deed
To a platinum mine
Santa cutie and hurry down the chimney tonight

Santa baby I'm filling my stocking with a duplex and checks
Sign your 'X' on the line
Santa baby and hurry down the chimney tonight

[Verse 3]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me
Boo doo bee doo

Santa baby forgot to mention one little thing a ring
I don't mean a phone
Santa baby and hurry down the chimney tonight

[Outro]
Hurry down the chimney tonight
Hurry down the chimney tonight

"
Christmas Favourites,Paul Kelly,How To Make Gravy,https://open.spotify.com/track/5XSwdC5vHtheRRrMmGoEVV,0.396,0.735,-5.983,0.36,94.646,"

[Verse 1]
Hello Dan it's Joe here
I hope you're keeping well
It's the 21st of December
And now they're ringing the last bells
If I get good behaviour
I'll be out of here by July
Won't you kiss my kids on Christmas Day?
Please don't let 'em cry for me

[Verse 2]
I guess the brothers are driving down from Queensland
And Stella's flying in from the coast
They say it's gonna be a hundred degrees even more maybe
But that won't stop the roast
Who's gonna make the gravy now?
I bet it won't taste the same
Just add flour salt a little red wine
And don't forget a dollop of tomato sauce
For sweetness and that extra tang

[Chorus 1]
And give my love to Angus and to Frank and Dolly
Tell 'em all I'm sorry I screwed up this time
And look after Rita I'll be thinking of her
Early Christmas morning when I'm standing in line

[Verse 3]
I hear Mary's got a new boyfriend
I hope he can hold his own
Do you remember the last one? What was his name again?
Ahh just a little too much cologne
And Roger you know I'm even gonna miss Roger
'Cause there's sure as hell no one in here I want to fight

[Chorus 2]
Oh praise the Baby Jesus have a Merry Christmas
I'm really gonna miss it all the treasure and the trash
And later in the evening I can just imagine
You'll put on Junior Murvin and push the tables back

[Chorus 3]
And you'll dance with Rita I know you really like her
Just don't hold her too close
Oh brother please don't stab me in the back
I didn't mean to say that it's just my mind it plays up
Multiplies each matter turns imagination into fact

[Chorus 4]
You know I love her badly she's the one to save me
I'm gonna make some gravy I'm gonna taste the fat
Ahh tell her that I'm sorry yeah I love her badly
Tell 'em all I'm sorry and kiss the sleepy children for me
You know one of these days I'll be making gravy
I'll be making plenty I'm gonna pay 'em all back

[Outro]
Yeah do-do-do-do do-do
Do-do-do-do do-do

"
Christmas Favourites,Johnny Cash,The Little Drummer Boy,https://open.spotify.com/track/1KUKcrbrjN6pBrIN1xtQX5,0.687,0.413,-15.141,0.507,119.016,"

[Verse]
Ome they told me
Our newborn King to see
Our finest gifts we bring
To lay before the King

This is to honor Him
When we come
Baby Jesus I am a poor boy too
I have no gift to bring
That's fit to give a King

But may I play for You
On my drum?
The Mother Mary nodded
The ox and lamb kept time
I played my drum for Him
I played my best for Him

[Outro]
Then He smiled at me
Me and my drum

"
Christmas Favourites,Coldplay,Christmas Lights,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,0.312,0.418,-9.146,0.237,130.795,"

[Verse 1]
Christmas night another fight
Tears we cried a flood
Got all kinds of poison in
Of poison in my blood
I took my feet to Oxford Street
Tryna right a wrong
Just walk away those windows say
But I can't believe she's gone

[Refrain]
When you're still waiting for the snow to fall
Doesn't really feel like Christmas at all

[Verse 2]
Up above candles on air flicker
Oh they flicker and they float
But I'm up here holding on
To all those chandeliers of hope
Like some drunken Elvis singing
I go singing out of tune
Saying how I always loved you darling
And I always will

[Refrain]
Oh when you're still waiting for the snow to fall
Doesn't really feel like Christmas at all
Still waiting for the snow to fall
It doesn't really feel like Christmas at all

[Chorus]
Those Christmas lights
Light up the street
Down where the sea and city meet
May all your troubles soon be gone
Oh Christmas lights keep shining on

[Chorus]
Those Christmas lights
Light up the street
Maybe they'll bring her back to me
Then all my troubles will be gone
Oh Christmas lights keep shining on

[Bridge]
Oh-oh-oh-oh oh-oh-oh-oh

[Chorus]
Oh Christmas lights
Light up the street
Light up the fireworks in me
May all your troubles soon be gone
Those Christmas lights keep shining on

"
Christmas Favourites,U2,Christmas (Baby Please Come Home),https://open.spotify.com/track/5JBRAkR2DS1rsUQgxcj23t,0.283,0.789,-9.428,0.529,140.606,"

It's Christmas
Baby please come home

The snow's coming down
I'm watching it fall
Watching the people around
Baby please come home

The church bells in town
They're ringing a song
What a happy sound
Baby please come home

They're singing deck the halls
But it's not like Christmas at all
I remember when you were here
And all the fun we had last year

Pretty lights on the tree
I'm watching 'em shine
You should be here with me
Baby please come home

Baby please come home
Baby please come home

They're singing deck the halls
But it's not like Christmas at all
I remember when you were here
And all the fun we had last year

If there was a way
I'd hold back these tears
But it's Christmas day
Baby please come home
Ohh...

Baby please come home
Baby please come home
Baby please come home
Ohh...
Baby please come home
Baby please come home

"
Christmas Favourites,Otis Redding,Merry Christmas Baby,https://open.spotify.com/track/2dbfjsBbi3nt0a173iUumA,0.711,0.292,-14.132,0.856,101.391,"

Merry Christmas baby
Sure do treat me nice
Merry Christmas baby
Sure do treat me nice
Bought me a diamond ring for Christmas
I feel like I'm in paradise

I feel mighty fine y'all
I've got music on my radio
Feel mighty fine girl
I've got music on my radio oh oh oh
I feel like I'm gonna kiss you
Standing beneath that mistletoe

Santa came down the chimney
Half past three y'all
Left all them good ole presents
For my baby and for me ha ha ha

Merry Christmas baby
Sure do treat me nice

You bought me all those good ole presents
I love you baby rest of my life

Merry Christmas girl
Merry merry merry Christmas baby
Sure do treat me nice
Merry Christmas baby
I said you sure do treat me nice
You bought all those lovely things yeah
I feel like I'm in paradise

I wish you a merry Christmas baby
Happy new year ha
A merry Christams honey
Everything here is beautiful
I love you baby
For everything that you give me
I love you honey...

"
Christmas Favourites,Bon Jovi,I Wish Everyday Could Be Like Christmas,https://open.spotify.com/track/0KjRajKMXowSKCE2LEfXuE,0.335,0.513,-10.768,0.457,183.506,"

[Verse 1]
What time is it baby is it that time again?
When snow will be falling friends will be calling
You know it's time when there'll be carolers singing silent night
I love when they sing the feeling it brings
It's warm as a fire is bright
Soon there'll be toys for good girls and boys
And reindeer are heading our way
Yes and Santa will come down the chimney above
There's one thing I wanted to say

[Chorus]
I wish every day could be like Christmas
And if I could have one wish come true
I wish every day could be full of peace and harmony
I wish every day could be like Christmas I do

[Verse 2]
I saw a child sit with old Mr. Clause
Looked him in the eye and he asked old Santa what peace on earth was
Now the old man grew cautious on how he would say
That it's the greatest gift what you could give every day

[Chorus]

[Verse 3]
Now the mistle-toes and the house of Lords
All the world seems at ease tonight
And all that I ask when these precious moments pass
Is why can't every day be so bright

[Chorus]

"
Christmas Favourites,Dean Martin,Silent Night,https://open.spotify.com/track/3jjlirUKZDrpR3rrN6Ya6R,0.145,0.229,-15.815,0.148,86.786,"

Silent night
Holy night
All is calm
All is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace

(Silent night)
(Holy night)
(All is calm)
(All is bright)
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace
(Both) Sleep in heavenly peace

"
